sku_id;product_name;category;unit_of_measure;lead_time_days;economic_order_quantity;shelf_life_days;cost_price;estabelecimento_recomendacao;comunidade_recomendacao;descricao_produto;store_recommendation;community_recommendation;product_description
3136192;External bathtub for yellow calopsite nursery;passer;un;10;50;730;154.08;O estabelecimento recomenda Banheira Externa Para Viveiro Calopsita Amarelo para passaros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 10 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Banheira Externa Para Viveiro Calopsita Amarelo.;Banheira Externa Para Viveiro Calopsita Amarelo é um item da categoria passaros com validade de 730 dias e custo aproximado de R$154.08. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Banheira Externa Para Viveiro Calopsita Amarelo for passaros due to high demand and great cost-benefit. Stock usually replenished in 10 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Banheira Externa Para Viveiro Calopsita Amarelo.;Banheira Externa Para Viveiro Calopsita Amarelo belongs to the passaros category, with a shelf life of 730 days and an approximate cost of $154.08. Perfect to meet your pet's specific needs with safety and comfort.
1026737;Premium Chalesco Premium Disposable Diaper;Hygiene-Cachorros;un;7;100;730;146.61;O estabelecimento recomenda Fralda Descartável Premium Care Chalesco para higiene limpeza cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 7 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Fralda Descartável Premium Care Chalesco.;Fralda Descartável Premium Care Chalesco é um item da categoria higiene limpeza cachorros com validade de 730 dias e custo aproximado de R$146.61. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Fralda Descartável Premium Care Chalesco for higiene limpeza cachorros due to high demand and great cost-benefit. Stock usually replenished in 7 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Fralda Descartável Premium Care Chalesco.;Fralda Descartável Premium Care Chalesco belongs to the higiene limpeza cachorros category, with a shelf life of 730 days and an approximate cost of $146.61. Perfect to meet your pet's specific needs with safety and comfort.
3102515;Australian Bird Periquit Cage Creator Nest Support;passer;un;8;10;730;59.68;O estabelecimento recomenda Gaiola Periquito Pássaro Australiano Criadeira Suporte Ninho para passaros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 8 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Gaiola Periquito Pássaro Australiano Criadeira Suporte Ninho.;Gaiola Periquito Pássaro Australiano Criadeira Suporte Ninho é um item da categoria passaros com validade de 730 dias e custo aproximado de R$59.68. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Gaiola Periquito Pássaro Australiano Criadeira Suporte Ninho for passaros due to high demand and great cost-benefit. Stock usually replenished in 8 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Gaiola Periquito Pássaro Australiano Criadeira Suporte Ninho.;Gaiola Periquito Pássaro Australiano Criadeira Suporte Ninho belongs to the passaros category, with a shelf life of 730 days and an approximate cost of $59.68. Perfect to meet your pet's specific needs with safety and comfort.
3125283;Sun Sun Slabe SX-06 Multifunction;fish;un;9;50;730;21.55;O estabelecimento recomenda Sun Sun Raspador SX-06 Multifunção para peixes pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 9 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Sun Sun Raspador SX-06 Multifunção.;Sun Sun Raspador SX-06 Multifunção é um item da categoria peixes com validade de 730 dias e custo aproximado de R$21.55. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Sun Sun Raspador SX-06 Multifunção for peixes due to high demand and great cost-benefit. Stock usually replenished in 9 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Sun Sun Raspador SX-06 Multifunção.;Sun Sun Raspador SX-06 Multifunção belongs to the peixes category, with a shelf life of 730 days and an approximate cost of $21.55. Perfect to meet your pet's specific needs with safety and comfort.
3101662;Pro Ration Plan Puppies Small Size Chicken;rackets-cachorros;kg;10;100;365;205.95;O estabelecimento recomenda Ração Pro Plan Cães Filhotes Porte Pequeno Frango para racoes cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 10 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Ração Pro Plan Cães Filhotes Porte Pequeno Frango.;Ração Pro Plan Cães Filhotes Porte Pequeno Frango é um item da categoria racoes cachorros com validade de 365 dias e custo aproximado de R$205.95. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Ração Pro Plan Cães Filhotes Porte Pequeno Frango for racoes cachorros due to high demand and great cost-benefit. Stock usually replenished in 10 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Ração Pro Plan Cães Filhotes Porte Pequeno Frango.;Ração Pro Plan Cães Filhotes Porte Pequeno Frango belongs to the racoes cachorros category, with a shelf life of 365 days and an approximate cost of $205.95. Perfect to meet your pet's specific needs with safety and comfort.
996599;Educator for dogs can;Hygiene-Cachorros;un;7;100;730;92.07;O estabelecimento recomenda Educador para Cães Pode Procão para higiene limpeza cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 7 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Educador para Cães Pode Procão.;Educador para Cães Pode Procão é um item da categoria higiene limpeza cachorros com validade de 730 dias e custo aproximado de R$92.07. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Educador para Cães Pode Procão for higiene limpeza cachorros due to high demand and great cost-benefit. Stock usually replenished in 7 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Educador para Cães Pode Procão.;Educador para Cães Pode Procão belongs to the higiene limpeza cachorros category, with a shelf life of 730 days and an approximate cost of $92.07. Perfect to meet your pet's specific needs with safety and comfort.
3122680;Vitamin Complex Birds Avitrin Iron;passer;un;10;50;730;117.28;O estabelecimento recomenda Complexo Vitamínico Pássaros Avitrin Ferro para passaros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 10 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Complexo Vitamínico Pássaros Avitrin Ferro.;Complexo Vitamínico Pássaros Avitrin Ferro é um item da categoria passaros com validade de 730 dias e custo aproximado de R$117.28. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Complexo Vitamínico Pássaros Avitrin Ferro for passaros due to high demand and great cost-benefit. Stock usually replenished in 10 days.;The pet caregivers community rates it 4.5/5, praising the quality and durability of the product Complexo Vitamínico Pássaros Avitrin Ferro.;Complexo Vitamínico Pássaros Avitrin Ferro belongs to the passaros category, with a shelf life of 730 days and an approximate cost of $117.28. Perfect to meet your pet's specific needs with safety and comfort.
1021844;Ibasa oral foam;Hygiene-Cachorros;un;7;10;730;17.92;O estabelecimento recomenda Espuma Bucal Ibasa para higiene limpeza cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 7 dias.;A comunidade de cuidadores de pets avalia em 4.5/5, elogiando qualidade e durabilidade do produto Espuma Bucal Ibasa.;Espuma Bucal Ibasa é um item da categoria higiene limpeza cachorros com validade de 730 dias e custo aproximado de R$17.92. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Espuma Bucal Ibasa for higiene limpeza cachorros due to high demand and great cost-benefit. Stock usually replenished in 7 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Espuma Bucal Ibasa.;Espuma Bucal Ibasa belongs to the higiene limpeza cachorros category, with a shelf life of 730 days and an approximate cost of $17.92. Perfect to meet your pet's specific needs with safety and comfort.
3089704;Double -sided decorative panel Soma s60/s61;fish;un;13;10;730;65.23;O estabelecimento recomenda Painel Decorativo Dupla Face Soma S60/S61 para peixes pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 13 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Painel Decorativo Dupla Face Soma S60/S61.;Painel Decorativo Dupla Face Soma S60/S61 é um item da categoria peixes com validade de 730 dias e custo aproximado de R$65.23. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Painel Decorativo Dupla Face Soma S60/S61 for peixes due to high demand and great cost-benefit. Stock usually replenished in 13 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Painel Decorativo Dupla Face Soma S60/S61.;Painel Decorativo Dupla Face Soma S60/S61 belongs to the peixes category, with a shelf life of 730 days and an approximate cost of $65.23. Perfect to meet your pet's specific needs with safety and comfort.
3105620;Max adult dogs performance lamb, chicken and rice;rackets-cachorros;kg;11;100;365;174.31;O estabelecimento recomenda Ração Max Cães Adultos Performance Cordeiro, Frango e Arroz para racoes cachorros pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 11 dias.;A comunidade de cuidadores de pets avalia em 5/5, elogiando qualidade e durabilidade do produto Ração Max Cães Adultos Performance Cordeiro, Frango e Arroz.;Ração Max Cães Adultos Performance Cordeiro, Frango e Arroz é um item da categoria racoes cachorros com validade de 365 dias e custo aproximado de R$174.31. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Ração Max Cães Adultos Performance Cordeiro, Frango e Arroz for racoes cachorros due to high demand and great cost-benefit. Stock usually replenished in 11 days.;The pet caregivers community rates it 4/5, praising the quality and durability of the product Ração Max Cães Adultos Performance Cordeiro, Frango e Arroz.;Ração Max Cães Adultos Performance Cordeiro, Frango e Arroz belongs to the racoes cachorros category, with a shelf life of 365 days and an approximate cost of $174.31. Perfect to meet your pet's specific needs with safety and comfort.
3146925;Anemone Aquarius Maxxi Rosa Aquarium;fish;un;8;50;730;55.48;O estabelecimento recomenda Enfeite para Aquário Anêmona Maxxi Rosa para peixes pela alta demanda e ótimo custo-benefício. Estoque geralmente reposto em 8 dias.;A comunidade de cuidadores de pets avalia em 4/5, elogiando qualidade e durabilidade do produto Enfeite para Aquário Anêmona Maxxi Rosa.;Enfeite para Aquário Anêmona Maxxi Rosa é um item da categoria peixes com validade de 730 dias e custo aproximado de R$55.48. Ideal para atender às necessidades específicas do seu pet com segurança e conforto.;The store recommends Enfeite para Aquário Anêmona Maxxi Rosa for peixes due to high demand and great cost-benefit. Stock usually replenished in 8 days.;The pet caregivers community rates it 5/5, praising the quality and durability of the product Enfeite para Aquário Anêmona Maxxi Rosa.;Enfeite para Aquário Anêmona Maxxi Rosa belongs to the peixes category, with a shelf life of 730 days and an approximate cost of $55.48. Perfect to meet your pet's specific needs with safety and comfort.
